name,Overall Rating
Sehrou Guirassy ,70
Leart Paqarada ,70
Philipp Hosiner ,70
Jed Wallace ,70
Francisco Neto Ramos ,70
Edouard Mendy ,70
Michael Ngadeu-Ngadjui ,70
Alan Santos da Silva ,70
Juan Daniel Roa ,70
Liam Rosenior ,70
Kévin N'Doram ,70
Florin Bérenguer ,70
Georgios Tzavellas ,70
Ohi Omoijuanfo ,70
William Douglas de Amorim ,70
Hitoshi Sogahata ,70
Brayan Beckeles ,70
Kris Boyd ,70
Diego Álvarez ,70
Tim Kister ,70
Nik Omladič ,70
Pascal Köpke ,70
Sebastian Neumann ,70
Darío Bottinelli ,70
Weston McKennie ,70
Conor McLaughlin ,70
Cristian Gamboa ,70
Marcel Franke ,70
Pablo Nicolás Caballero ,70
Tiago Lopes ,70
Kenny Miller ,70
Diogo Filipe Guerreiro Viana ,70
Ahmed Kashi ,70
Antonio Ramírez Martínez ,70
Paul Bernardoni ,70
Giovanni Troupée ,70
Ever José Corredeira Foz ,70
William Alves de Oliveira ,70
Opa Nguette ,70
Faitout Maouassa ,70
Connor Goldson ,70
Yanic Wildschut ,70
David Ferreiro Quiroga ,70
Luca Mora ,70
Mix Diskerud ,70
Salim Khelifi ,70
Carlos Strandberg ,70
Tiago Manuel Oliveira Mesquita ,70
Prince Oniangué ,70
Kenneth Kronholm ,70
Romain Grange ,70
Damian Dąbrowski ,70
José Manuel Fernández Reyes ,70
David Mitov Nilsson ,70
Lee Wallace ,70
Antonio Jesús Regal Angulo ,70
Daniel Johnson ,70
Dean Marney ,70
Bruno Alexandre Marques Pereirinha ,70
Carlos Ruiz Aránega ,70
Maikel Kieftenbeld ,70
Marco André Silva Lopes Matias ,70
Kasey Palmer ,70
Kevin Danso ,70
David Hovorka ,70
Christian Tiffert ,70
Mario Maloča ,70
Boli Bolingoli ,70
Anthony Briançon ,70
Shehu Abdullahi ,70
Takuma Asano ,70
Gaetano Berardi ,70
Anders Konradsen ,70
Anuar Mohamed Tuhami ,70
Lluís Sastre Reus ,70
Matthias Morys ,70
Jonathan Mejía Ruiz ,70
Rémy Dugimont ,70
Deiver Machado ,70
Paulo José de Oliveira ,70
Adrián Ortolá Vaño ,70
Naomichi Ueda ,70
Bryan Acosta ,70
Darren Bent ,70
Andy Keogh ,70
Yeong Jae Lee ,70
David Carmona Sierra ,70
Rafael Navarro Mazuelos ,70
Julian Gressel ,70
Seung Gyu Kim ,70
Pedro Manuel da Silva Moreira ,70
Christian Bernardi ,70
Brais Méndez Portela ,70
Yoshito Okubo ,70
Sang Hyub Lim ,70
Fabian Bordagaray ,70
Przemysław Frankowski ,70
Pylyp Budkivskyi ,70
Dénes Dibusz ,70
Emre Taşdemir ,70
Ariel Borysiuk ,70
Johannes Flum ,70
Yeni Ngbakoto ,70
Roly Bonevacia ,70
Kosei Shibasaki ,70
Filip Manojlović ,70
Nicolai Boilesen ,70
Jacques Maghoma ,70
Marc Valiente Hernández ,70
Axel Werner ,70
Nikola Maraš ,70
Sergio López ,70
Bassel Jradi ,69
Dimitri Oberlin ,70
Yosuke Ideguchi ,70
Ante Budimir ,70
Diederrick Joel ,70
Renato Fred Abarsola ,70
Jae Yong Jeong ,70
Davide Biraschi ,70
Ioannis Mystakidis ,70
Andreas Bouchalakis ,70
Funso Ojo ,70
Gaëtan Courtet ,70
Woon Jeong ,70
Facundo Oreja ,70
Víctor Cabrera ,70
Jordan Silva ,70
Alexandr Ryazantsev ,70
Stefano Celozzi ,70
Korey Smith ,70
Perry Kitchen ,70
Alexandru Bourceanu ,70
Andy Yiadom ,70
Shoma Doi ,70
Steve Birnbaum ,70
Isaias Modonza ,70
Josh Risdon ,70
Anouar Kali ,70
Callum Robinson ,70
Leonardo Castro ,70
Ionuţ Nedelcearu ,70
Julien Cétout ,70
Fabián Monzón ,70
Philippe Sandler ,70
Abraham Minero Fernández ,70
Şamil Çinaz ,70
Julian Pollersbeck ,70
Mehdi Abeid ,70
Atila Turan ,70
Clint Leemans ,70
Gianluca Litteri ,70
Jon Errasti Zabaleta ,70
Bingourou Kamara ,70
Marcos Nascimento Teixeira ,70
Murilo Oliveira de Freitas ,70
João Carlos Reis Graça ,70
Francisco Pizzini ,70
Dráusio Luis Salia Gil ,70
Ryota Oshima ,70
Luigi Bruins ,70
Aleksandar Ignjovski ,70
Jorge García Morcillo ,70
Cristian Lema ,70
Pablo Guiñazú ,70
Leonardo Ruíz ,70
Thierry Moutinho ,70
Paul Seguin ,70
Dario Artuago ,70
Ramón Fernández ,71
Daniele Croce ,70
Takuya Iwanami ,70
Jon McLaughlin ,70
Matthías Vilhjálmsson ,70
Oliver Kragl ,70
Wagner Mauro Orsi Vasquez ,70
Ritsu Doan ,70
Rodrigo Salinas ,70
Michal Sáček ,70
John McGinn ,70
Paddy McNair ,70
Brayan Véjar ,70
Mohamed Abarhoun ,70
Jay Fulton ,70
Ismaël Bennacer ,70
José Omar Perdomo Machado ,70
Dmitriy Zhivoglyadov ,70
Yaroslav Godzyur ,70
William Owusu ,70
Tyrone Mings ,70
Alexander Alegría Moreno ,70
Branimir Kalaica ,70
Borja Fernández Fernández ,70
Kamil Wilczek ,70
Graham Carey ,70
Pape Souaré ,70
Luisinho Lúcio Conradi Andrade ,70
Julio Angulo ,70
Min Kyu Joo ,70
Jamal Bajandouh ,70
José Rivas ,70
Aleandro Rosi ,70
Nuno Miguel Pereira Reis ,70
Jordens Peters ,70
James Léa Siliki ,70
Dylan Batubinsika ,70
Zaur Sadaev ,70
Oleg Kuzmin ,70
Birama Ndoye ,70
Hauke Wahl ,70
Libor Kozák ,70
André Micael Pereira ,70
Sung Joon Kim ,70
Marco Davide Faraoni ,70
Axel Ngando ,70
David Barral Torres ,70
Xuepeng Li ,70
Almen Abdi ,70
Sebastian Andersson ,70
Juan Ángel Albín ,70
Fedor Černych ,70
Leonel Miranda ,70
Tobias Werner ,70
Sergey Bryzgalov ,70
Daniel Giménez Hernández ,70
Adrien Hunou ,70
Aleix García Serrano ,70
Higor Inácio Platiny Rodrigues ,70
Denis Petrić ,70
Nikola Stojiljković ,70
Tom Clarke ,70
Ondřej Vaněk ,70
Mauro Caballero ,70
Aldo Rocha ,70
Jessy Pi ,70
Marcus Ingvartsen ,70
Néstor Moiraghi ,70
Néstor Calderón ,70
Mihai Răduţ ,70
Marco Grüttner ,70
Javier López ,70
Florian Martin ,70
Ross Wallace ,70
Rui Tiago Dantas da Silva ,70
Alessandro Micai ,70
Miloš Degenek ,70
Kevin Wolze ,70
Raúl Loaiza ,70
Arnold Mvuemba ,70
Ronaldo Tramos ,70
Hugo Filipe da Costa Oliveira ,70
Hanwen Deng ,70
Deniz Yılmaz ,70
Phillipp Mwene ,70
Django Warmerdam ,70
Rafael Furlan Soares ,70
Hugo Campagnaro ,70
Federico Mancinelli ,70
Fatos Beqiraj ,70
Grant Ward ,70
Pablo Granoche ,70
Tomasz Jodłowiec ,70
Tim Cahill ,70
Hjörtur Hermannsson ,70
Hakan Arıkan ,70
Sebastián Hernández ,70
Felipe de Oliveira Silva ,70
José Ignacio Martínez García ,70
Aníbal Godoy ,70
Ronaldo Vieira Nan ,70
Joao Rojas ,70
Quentin Bernard ,70
Espen Ruud ,70
Bradley Johnson ,70
Antonio Saltininio ,70
Will Johnson ,70
Juan Carlos Sánchez Martínez ,70
Moritz Hartmann ,70
Mauro Arambarri ,70
Sven Schipplock ,70
Jeisson Vargas ,70
Dagoberto Josué Pinho Parrela ,70
DaMarcus Beasley ,70
Christoph Zimmermann ,70
Szymon Pawłowski ,70
Anton Tinnerholm ,70
Bram van Polen ,70
Jorge de Moura Xavier ,70
Chung Yong Lee ,70
Ivan Provedel ,70
Lassana Coulibaly ,70
Abdullah Al Mayoof ,70
Sam Winnall ,70
Joachim Andersen ,70
S. Jefferson Espinho Sobri ,70
Lasse Nielsen ,70
Danny Batth ,70
Luca Garritano ,70
Fernando Márquez ,70
Kevin Balanta ,70
Kazuma Watanabe ,70
Przemysław Tytoń ,70
Pablo Calandria ,69
Jimmy Medranda ,70
Marco Schönbächler ,70
Linpeng Zhang ,70
Thomas Eisfeld ,70
Pablo Pérez Rodríguez ,70
Bernardo Joshua Mota Damasco ,70
Steven Caulker ,70
Andrés Ricaurte ,70
Sean Davis ,70
Darren Randolph ,70
Andreas Weimann ,70
Luca Tremolada ,70
Stefan Ishizaki ,70
Georgios Giakoumakis ,70
Brayan Angulo ,70
Elliott Bennett ,70
Samuel Souprayen ,70
Vitaliy Dyakov ,70
Benno Schmitz ,70
Christian Giménez ,70
Jamie Walker ,70
Mateo Cassierra ,70
Oleksandr Zinchenko ,70
Víctor Figueroa ,70
Eduardo Expósito Jaén ,70
Diego Novaretti ,70
Rodrigo Ríos Lozano ,70
Arkadiusz Głowacki ,70
Aydın Karabulut ,70
Jorge Zárate ,70
Fouad Bachirou ,70
Pedro Aquino ,70
Mike te Wierik ,70
Jonathan Zacaría ,70
Ertuğrul Ersoy ,70
Óscar Francisco García Quintela ,70
Stefan Strandberg ,70
Jesús Isijara ,70
Billy Sharp ,70
Jasmin Burić ,70
Marcus Maddison ,70
Milan Vilotić ,70
Jair Amador Silos ,70
Djamel Eddine Benlamri ,70
António Manuel Fernandes Mendes ,70
Uvaldo Luna ,70
Brett Pitman ,70
Tobias Hysén ,70
Johnny Russell ,70
Milton Boas Menceiros Cunha ,70
Flávio da Silva Ramos ,70
Gia Grigalava ,70
Leonel Galeano ,70
Jayson Penroz ,70
Alexandre Bonnet ,70
Dániel Böde ,70
Richairo Živković ,70
Carlos Cisneros ,70
Isaiah Brown ,70
Arsénio Martins Lafuente Nunes ,70
Césario Marco Figueirido Pesso ,70
Álvaro López Ratón ,70
Martin Terrier ,70
Leandro Grimi ,70
Cristóbal Jorquera ,70
Marlon Piedrahita ,70
Josh Brownhill ,70
Dabney Dos Santos ,70
Jordan Morris ,70
Ibán Salvador Edú ,70
Jonathan Bolingi ,70
Luka Krajnc ,70
Diego Peralta ,70
Arnaud Lusamba ,70
Guillermo Acosta ,70
Jahmir Hyka ,70
Zargo Touré ,70
Leandro Bacuna ,70
Tobias Kempe ,70
Víctor Giraldo ,70
Axel Sjöberg ,70
Andrew Wooten ,70
Hrvoje Milić ,70
Marius Müller ,70
Kévin Vandendriessche ,70
Joel Lynch ,70
Steffen Hagen ,70
Cristian Herrera Pérez ,70
Sergio Guardiola Navarro ,70
Dodi Lukebakio ,70
Tomáš Souček ,70
Pedro Manuel da Mota Pinto ,70
Geoffry Hairemans ,70
Rodrigo Rojas ,70
Jorge Filipe Avelino Teixeira ,70
Erhun Oztumer ,70
Obbi Oularé ,70
Tim Sparv ,70
Matthew Jurman ,70
Sebastián Coris Cardeñosa ,70
Han Been Yang ,70
Evgeniy Chernov ,70
Stefano Magnasco ,70
Alexey Kozlov ,70
Hidde Jurjus ,70
Rafael Jiménez Jarque ,70
Efe Ambrose ,70
Marcus Thuram ,70
Otar Kakabadze ,70
Julio Álvarez ,70
Stelios Kitsiou ,70
Walter Bou ,70
Elton Matheus Marques Paiva ,70
Nicolas Frey ,70
Sean Maguire ,70
Rafidine Abdullah ,69
Antonio Sivera Salvá ,69
Ifeanyi Mathew ,69
Raffaele Bianco ,69
Carlos Guzmán ,69
Anton Fink ,69
Cristiano Lombardi ,69
Kristoffer Ajer ,69
Aleix Febas Pérez ,69
Asier Villalibre Molina ,69
Mark van der Maarel ,69
Jordan Lotiès ,69
Alexander Isak ,69
Ridge Munsy ,69
Nikolay Bodurov ,69
Declan John ,69
Fabrizio Poli ,69
Hernán Grana ,69
Volkan Fındıklı ,69
Santiago Comesaña Veiga ,69
Denis Odoi ,69
Dong Hyen Yang ,69
Milan Lukač ,69
Alain Baroja ,69
Iván Rossi ,69
Aldo Escuderos ,69
Gerardo Flores ,69
Pablo Lugüercio ,69
Lebogang Manyama ,69
Ryan Kent ,69
Steve Morison ,69
Piotr Celeban ,69
Marcelo Benítez ,69
Shogo Taniguchi ,69
Luis Omar Hernández ,69
José Antonio Rodríguez ,69
Peter Whittingham ,69
Emir Dilaver ,69
Cristián Canío ,68
Chris Kum ,69
Leandro Marín ,69
Carlos Labrín ,69
Saidy Janko ,69
Cameron Brannagan ,69
Samuel Eduok ,69
Jordy Buijs ,69
Miguel Murillo ,69
Habib Diallo ,69
Peter Jose Torreiro Costa ,69
Azamat Zaseev ,69
Besar Halimi ,69
Edson Rodrigues Farias ,69
Igor Paolo Madinha Eustáquio ,69
Vincent Rüfli ,69
Cristian Martínez Borja ,69
Germán Mera ,69
Marián Kelemen ,69
Jon Bautista Orgilles ,69
Florian Hartherz ,69
Giorgi Chakvetadze ,69
Filip Kiss ,69
Jack Price ,69
Filip Mladenović ,69
Michael Murillo ,69
Michael Lumb ,69
Seybou Koita ,69
Loïck Landre ,69
Petar Filipović ,69
Jeff Louis ,69
Vasil Bozhikov ,69
Caio Hugo Tafarell Bastos ,69
Giuseppe Bellusci ,69
Luís Leal dos Anjos ,69
David González ,69
Gary Mackay-Steven ,69
Immanuel Höhn ,69
Luciano Renato Cacheira Sá ,69
Nicola Belmonte ,69
Apostolos Vellios ,69
Youssef Toutouh ,69
Camilo Saiz ,69
Frank Fielding ,69
Fedor Chalov ,69
Riccardo Maniero ,69
Sabri Sarıoğlu ,69
Felipe Seymour ,69
Anthony Koura ,69
Franz Schultz ,69
Sotirios Papagiannopoulos ,69
Serdar Dursun ,69
Dennis Daube ,69
Lars Veldwijk ,69
Iñaki Astiz Ventura ,69
Ben Davies ,69
Iago Azevedo dos Santos ,69
Giuseppe Pezzella ,69
Sascha Bigalke ,69
Marco Silvestri ,69
Mauro Matos ,69
Andrea Orlandi Stabilin ,69
Pål Alexander Kirkevold ,69
Sébastien Roudet ,69
Sören Gonther ,69
Michał Kopczyński ,69
Pieros Sotiriou ,69
João Miguel Ribeiro Vigário ,69
Bryan Heynen ,69
Bismark de Araújo Ferreira ,69
Ruben Gabrielsen ,69
Václav Černý ,69
Veroljub Salatić ,69
Matías de los Santos ,69
Veysel Sarı ,69
Stevie May ,69
Federico Andrada ,69
Nery Leyes ,69
Dominik Schmidt ,69
Saliou Ciss ,69
Pavel Alikin ,69
Domagoj Antolić ,69
Adrián Cuadra ,69
Gastón Gil Romero ,69
Sascha Mockenhaupt ,69
Cédric Hountondji ,69
Junior Firpo ,69
Rangelo Janga ,69
Onel Hernández ,69
Yoann Salmier ,69
Danny Hoesen ,69
Dominic Iorfa ,69
Leonardo Morosini ,69
Sandeiro Luan Leal Neto ,69
Luis Ibáñez ,69
Aitor Fernández ,69
Chan Dong Lee ,69
Thomas Ouwejan ,69
Ranteiro César Alves Catarino ,69
Ho Jun Kim ,69
Karim Laribi ,69
Bruno Andrade Toledo Nascimento ,69
Tom Bradshaw ,69
Tyias Browning ,69
Ivan Vargić ,69
Eduardo Lobos ,69
Dustin Bomheuer ,69
Steve Breitkreuz ,69
Gerard Badía Cortés ,69
Kelyn Rowe ,69
Wataru Endo ,70
Luigi Alberto Scaglia ,69
Jordan Archer ,69
Ahmed El Messaoudi ,69
Marcus Pedersen ,69
Simone Pesce ,69
Luis Silva ,69
Levent Gülen ,69
Marvin Schwäbe ,69
John Lundstram ,69
Stiven Mendoza ,69
Núrio Domingos Matias Fortuna ,69
Michael Lüftner ,69
Manuel Prietl ,69
Vladimir Poluyakhtov ,69
Michael Jacobs ,69
Joshua Brillante ,69
Dominik Wydra ,69
Juan Angulo ,69
Marcelo Aparecido Toscano ,69
Adam Frączczak ,69
Simone Bentivoglio ,69
Adam Rooney ,69
Jonathan Tinhan ,69
Steven De Petter ,69
Agostino Garofalo ,69
Sunday Stephen Obayan ,69
Omar Gaber ,69
Gerrit Nauber ,69
Morten Rasmussen ,69
Clemente Rodríguez ,69
Vinícius Vasconcelos Araújo ,69
Samuel Thomas Carvalho Melo ,69
Rémi Oudin ,69
Ferhat Kaplan ,69
John Swift ,69
Jaime Frederico Cavaco Dorta ,69
Rui Pedro Silva Costa ,69
Georg Teigl ,69
Artem Timofeev ,69
Alejandro Alfaro Ligero ,69
Tyronne Gustavo Del Pino Ramos ,69
Mohamed Fares ,69
Cristian Techera ,69
Anton Shvets ,69
João Pedro Almeida Machado ,69
Hideto Takahashi ,69
Nicolò Brighenti ,69
Andreas Linde ,69
Ahmed El Sheikh ,69
Seung Dae Kim ,70
Tobias Pachonik ,69
Hyung Min Shin ,69
Erdin Demir ,69
Goran Cvijanović ,69
Marco Sangalli Fuentes ,69
Oliver Hüsing ,69
Robin Bormuth ,69
Ivan Petryak ,69
Rafael da Conceição Leão ,69
Bruno Martella ,69
Steven Taylor ,69
Didier Digard ,69
Uğur Uçar ,69
Michel Vlap ,69
Ramin Rezaeian ,69
Nicolás De la Cruz ,69
Jorge Costa Pires ,69
Janis Blaswich ,69
Abdulaziz Al Jebreen ,69
Gwang Hyeok Lee ,69
Jannik Huth ,69
Jonathan Prazeres Conradi ,69
Collin Quaner ,69
Antonio Rosati ,69
Anderson José Lopes de Souza ,69
Pablo Marí Villar ,69
Yohandry Orozco ,69
Lee Gregory ,69
Brayan Garnica ,69
Dino Arslanagic ,69
Jorge Carranza ,69
Ángel Martínez Ortega ,69
Gjermund Åsen ,69
Fredrik Haugen ,70
Gabriel Carabajal ,69
Marcel Schuhen ,69
Jonathan Pitroipa ,69
Borys Tashchy ,69
José David Moya ,69
Thorsten Schick ,69
Marius Gersbeck ,69
László Kleinheisler ,69
Javier Carpio Martín ,69
Nicolò Cherubin ,69
Carlos Cáceda ,69
Fabio Daprelà ,69
Joseph Baffo ,69
Barış Başdaş ,69
Ewerton da Silva Pereira ,69
Awadh Khamis Al Faraj ,69
Vito van Crooij ,69
Richard Windbichler ,69
Francisco Nájera ,69
Ronald Raldes ,69
Gedson Carvalho Fernandes ,69
Yoane Wissa ,69
Alfredo Saldívar ,69
Milan Đurić ,69
George Maluleka ,69
Lenny Nangis ,69
Tomi Jurić ,69
Filippo Scaglia ,69
Guillaume Hubert ,69
Birger Solberg Meling ,69
Matteo Scozzarella ,69
Mitchell Dijks ,69
Mouez Hassen ,69
Kosta Barbarouses ,69
Mario Fernández Cuesta ,69
Emil Bergström ,69
Mário Jorge Quintas Felgueiras ,69
Per Kristian Bråtveit ,69
Ricardo Lopes Pereira ,70
Walter Alberto López ,69
Cristian Nasuti ,69
Cheikh N'Doye ,69
Fernando García Puchades ,69
Elias Cobbaut ,69
José Diogo Dalot Teixeira ,69
Patryk Małecki ,69
Bartholomew Ogbeche ,69
Mihai Pintilii ,69
Aldo Corzo ,69
Kari Arkivuo ,69
Aymen Barkok ,69
Marley Watkins ,69
Alejandro Camargo ,69
Leonardo Rodrigues Lima ,69
Harmeet Singh ,69
Stefan Kulovits ,69
Brian Behrendt ,69
Danilo Ortiz ,69
Phakamani Mahlambi ,69
Gary Kagelmacher ,69
Martin Pospíšil ,69
Alan Aguerre ,69
Luke Steele ,69
Alexis Castro ,69
Daniel Bernhardt ,69
Alejandro Sánchez ,69
Paulo Mauro Fajarda Macedo ,69
Brwa Nouri ,69
Daniel Høegh ,69
Reginaldo Ferreira da Silva ,69
Ludovic Ajorque ,69
Tom Hiariej ,69
Buhle Mkhwanazi ,69
Hélder José Castro Ferreira ,69
Théo Pellenard ,69
Rafael Eduardo Costa ,69
Rubén Miño Peralta ,69
Andrés Vilches ,69
Eriq Zavaleta ,69
Michele Pellizzer ,69
Adrián Ripa Cruz ,69
Michele Cremonesi ,69
Ernesto Galán Iñigo ,69
Melitón Hernández ,69
Cris Martinez ,68
Sandro Nelson Maceira Nascimento ,69
Romario Ibarra ,69
Jon Gaztañaga Arrospide ,69
Ricky Holmes ,69
Rafał Murawski ,69
Jacob Murillo ,69
Gianmarco Zigoni ,69
Joe Corona ,69
Loris Néry ,69
Will Bruin ,69
Jakub Kosecki ,69
Viktor Fayzulin ,69
Myziane Maolida ,69
Daniel Gordon ,69
Giannis Maniatis ,69
Mounir El Hamdaoui ,69
Luke Murphy ,69
Pape Paye ,69
Guy-Roland Ndy Assembe ,69
Idir Ouali ,69
Brett Holman ,69
Karim Haggui ,69
Huikang Cai ,69
Rachid Aït-Atmane ,69
David Pollet ,69
Sandro Manoel dos Santos ,69
Abdülkadir Ömür ,69
Claude Dielna ,69
Diego Zabala ,69
Stephen Gleeson ,69
Juan Arboleda ,69
Jack Hobbs ,69
Sambou Yatabaré ,69
Borja Viguera Manzanares ,69
Jason Lowe ,69
Patrick Weihrauch ,69
Mathias Abero ,69
Samuel Piette ,69
Antony Robic ,69
Patric Klandt ,69
Elvis Manu ,69
Iñigo Ruiz de Galarreta ,69
Mathias Pereira Lage ,69
Mauro Jaqueson J. Ferreira Santos ,69
Chris Solly ,69
Balázs Megyeri ,69
Joelinton Apolinário de Lira ,69
Anton Zabolotnyy ,69
Lucas Cavallini ,69
Michael Jakobsen ,69
Brian Mansilla ,69
Anatole Ngamukol ,69
Simeon Tochukwu Nwankwo ,69
David Wheater ,69
Nicolaj Thomsen ,69
Marlon Rômulo Dias Cavalcanti ,69
Yasser Corona ,69
Zsolt Korcsmár ,69
Alessandro Crescenzi ,69
Mandé Sayouba ,69
Andraž Šporar ,69
Dennis Man ,69
Jakob Jantscher ,69
Uroš Matić ,69
Ayman Ashraf ,69
Nicolas Giani ,69
Marcos Curado ,69
Adrián Aldrete ,69
Daniel Toribio Gutiérrez ,69
Lucas Ceballos ,69
Iván Estrada ,69
Alan Jonathan Patrício Botelho ,69
Joey van den Berg ,69
Jann-Fiete Arp ,69
Iván Rivas ,69
Nedum Onuoha ,69
Ibrahima Konaté ,69
Mauricio Gómez ,69
Lukas Klünter ,69
Víctor Javier Añino Bermúdez ,69
Andrew Farrell ,69
Shihao Wei ,69
Richard Sukuta-Pasu ,69
Noë Dussenne ,69
Filipe Miguel Neves Ferreira ,69
Wellington Nascimento Carvalho ,69
Yann Kermorgant ,69
Iriome González González ,69
Javier Cortés ,69
Emiliano Buendía ,69
Augusto Batalla ,69
Borja Domínguez Domínguez ,69
Fraizer Campbell ,69
Krisztián Németh ,69
Mustapha Yatabaré ,69
Jack Robinson ,69
Leonardo Sánchez ,69
Fabian Bredlow ,69
Jarrod Bowen ,69
Yojiro Takahagi ,69
Ravanelli Ferreira dos Santos ,69
Ben Turner ,69
Francis N'Ganga ,69
Ashraf Bencharki ,69
Nils Schouterden ,69
Branco Ampuero ,69
Mayron George ,69
Mijat Marić ,69
Xavier Kouassi ,69
Tendayi Darikwa ,69
Matt Gilks ,69
Cristian Agoste ,69
Juninho Bacuna ,69
Yohan Boli ,69
Gabriel Agbonlahor ,69
Lossémy Karaboué ,69
Ulises Dávila ,69
Iván Pillud ,69
Alberto Escassi Oliva ,69
Marko Bakić ,69
Pape Sané ,69
Sebastiano Luperto ,69
Franco Niell ,69
Souleymane Camara ,69
César Soriano Ferrero ,69
Giuseppe De Luca ,69
Julián Quiñones ,69
Keaton Parks ,69
Carlos Peña ,69
Nahir Besara ,71
Jonathan Williams ,69
Damian Zbozień ,69
Abdelmoumene Djabou ,69
David Concha Salas ,69
Miguel Filipe Nunes Cardoso ,69
Michał Kucharczyk ,69
Mike Havenaar ,69
Farès Bahlouli ,69
Shinnosuke Nakatani ,69
Hugo Leonardo Silva Serejo ,69
Fabian Schönheim ,69
Phil Foden ,69
Danny Holla ,69
Moussa Maâzou ,69
Andrea Schiavone ,69
Stefan Lex ,69
Stefan Hierländer ,69
Won Il Kim ,69
Omri Altman ,69
Jonathan Legear ,69
Max Christiansen ,69
Davide Biondini ,69
Nabil Bahoui ,69
Christophe Diandy ,69
Oliver McBurnie ,69
Marko Petković ,69
Marc Cucurella Saseta ,69
Luis Montes ,69
Amos Youga ,69
Carlos Araujo ,69
Juan Garro ,69
Alexis Pérez ,69
Tino-Sven Sušić ,69
Yong Lee ,69
Eddy Gnahoré ,69
Mehdi Zeffane ,69
Darwin Cerén ,69
Antonaldo V. Laforte Beretta ,69
Christian Beck ,69
Francisco Acuña ,69
Emmanuel Rivière ,69
Marc Dal Hende ,69
Yannick dos Santos Djaló ,69
Andrea Caracciolo ,69
Zakaria Diallo ,69
Ebenezer Assifuah ,69
Luis Robles ,69
Gary Madine ,69
Fernando Cordero ,69
Richard Stearman ,69
Jesús Medina ,69
Alexandre Oukidja ,69
Il Soo Hwang ,69
Wesley Saïd ,69
Emiliano Armenteros ,69
Paulo Bernard Daineiro Cruz ,69
Romain Vincelot ,69
Derrick Williams ,69
Luigi Castaldo ,69
Lucas Chiaretti ,69
Matías Mier ,69
Alex Kakuba ,69
Iván Ochoa ,69
Yann-Erik de Lanlay ,69
Jaime Gómez ,69
Davide Bassi ,69
Eric Lichaj ,69
Rui Jorge Farto Correia ,69
Daniele Buzzegoli ,69
Hörður Magnússon ,69
Álvaro Ramos ,69
Erik Godoy ,69
Ever Tomás Sineiro Parrela ,69
Ondřej Petrák ,69
Nicolás Maturana ,69
Kevin Bua ,69
Miquel Nelom ,69
Cristian Arango ,69
Bubacarr Sanneh ,69
Christophe Lepoint ,69
Sven Michel ,69
Ezequiel Rescaldani ,69
Jermaine Beckford ,69
Marcel Correia ,69
Dan Burn ,69
Steeven Willems ,69
Albian Ajeti ,69
Enaldo Diogo Paneira Rochedo ,69
Fousseni Diabaté ,69
Lumor Agbenyenu ,69
David Vaughan ,69
Alexandre H. Gonçalves Freitas ,69
Sam Gallagher ,69
Julien Ielsch ,69
Niklas Hauptmann ,69
José Antonio Caro Martínez ,69
Caner Osmanpaşa ,69
Felipe Augusto Rodrigues Pires ,69
Renato Peter Rochela Costa ,69
James Henry ,69
Shu Kurata ,69
Denys Bain ,69
Joe Lolley ,69
Xavier Chavalerin ,69
Ramiro Cáseres ,69
László Köteles ,69
Vieux Yaya Sané ,69
Christian Schwegler ,69
Andy Polo ,69
Rajko Brežančić ,69
Samuel Geoffroy Camille ,69
Douglas Pereira dos Santos ,69
Óscar Barreto ,69
Matías Zaracho ,69
Cauly Oliveira Souza ,69
Mariano González Maroto ,69
Michael Heylen ,69
Gastón Díaz ,69
Ángel Trujillo Canorea ,69
Badr Al Nakhli ,69
Jordi Vanlerberghe ,69
Lucas Villalba ,69
Dario Maresic ,69
Michał Żyro ,69
Larry Vásquez ,69
Sebastián Salazar ,69
Alparslan Erdem ,69
Milan Borjan ,69
Abdulmajeed Al Ruwaili ,69
Dimitri Cavaré ,69
Vegar Eggen Hedenstad ,69
John O'Shea ,69
Jordan Smith ,69
Rubén Alcaraz Jiménez ,69
Rômulo Roberto Selva Esser ,69
Carlos Bellvis Llorens ,69
Ernesto Torregrossa ,69
Gianluca Gaudino ,69
Emanuel Breno Teixeira Rocha ,69
Nikola Ninković ,69
Zeki Yavru ,69
Eber Henrique Ferreira de Bessa ,69
Jarosław Niezgoda ,69
Josip Posavec ,69
Roberto Júnior Soira Souza ,69
Lalas Abubakar ,69
Christoph Leitgeb ,69
Oleksiy Khoblenko ,69
Benjamin Tembe Mokulu ,69
Carlo Pinsoglio ,69
Armando Sadiku ,69
Viktor Elm ,69
Clint Hill ,69
Carlos Embalo ,69
Hal Robson-Kanu ,69
Anderson Patric Aguiar Oliveira ,69
Claudio Aquino ,69
Fernando Calero Villa ,69
Jan Repas ,69
Stefano Napoleoni ,69
Hugo Rodríguez ,69
Paweł Cibicki ,69
A.J. DeLaGarza ,69
Dávid Ivan ,69
Cédric Varrault ,69
Simon Hedlund ,69
Martin Frýdek ,69
Marcel Hartel ,69
Harrison Reed ,69
Thierry Ambrose ,69
Federico San Emeterio Díaz ,69
Francesco Cassata ,69
Daryl Horgan ,69
Daniel Pavlovic ,69
Tim Matthys ,69
Manuel Schäffler ,69
Igor Portnyagin ,69
Nicolas Saint-Ruf ,69
Maximilian Welzmüller ,69
Darío Melo ,69
Pedro Miguel Lopes Pereira ,69
Vasilios Barkas ,69
